txn_id,account_id,txn_date,txn_timestamp,txn_type,amount,currency,counterparty_account,counterparty_bank_bic,channel,status,reversal_flag,original_txn_id,created_at
TXN0000000158,ACCT00000004,2022-09-21,2022-09-21 13:14:26,CREDIT,208.39,USD,,,ONLINE,SETTLED,N,,2022-09-21 13:00:20
TXN0000000159,ACCT00000004,2022-12-15,2022-12-15 06:36:52,ACH,280.85,MXN,QTQG64037613791805,MXBBMXMM,ATM,SETTLED,N,,2022-12-15 15:07:25
TXN0000000160,ACCT00000004,2022-08-25,2022-08-25 06:53:47,TRANSFER,103.08,USD,KEMS65827109104300,USsESiWXXX,MOBILE,SETTLED,N,,2022-08-25 20:03:07
TXN0000000161,ACCT00000004,2022-07-16,2022-07-16 12:58:58,ACH,472.7,USD,ZMQJ86661889241418,UShsfWkXXX,POS,SETTLED,N,,2022-07-16 21:05:28
TXN0000000162,ACCT00000004,2023-03-07,2023-03-07 07:22:38,DEBIT,170.3,EUR,GZER56914630316179,TOKYOJPJT,ONLINE,SETTLED,N,,2023-03-07 21:47:15
TXN0000000163,ACCT00000004,2023-03-31,2023-03-31 12:15:45,FEE,412.8,CHF,TBJV21020275884252,CHASUS33,POS,SETTLED,N,,2023-03-31 08:31:37
TXN0000000164,ACCT00000004,2022-07-30,2022-07-30 15:02:24,DEBIT,217.04,USD,,,MOBILE,SETTLED,N,,2022-07-30 15:59:55
TXN0000000165,ACCT00000004,2022-10-11,2022-10-11 21:54:24,ACH,2123.19,USD,XYIX10564814917785,USiMyjkXXX,MOBILE,SETTLED,N,,2022-10-11 06:36:16
TXN0000000166,ACCT00000004,2022-10-30,2022-10-30 11:28:07,CREDIT,75.99,USD,,,BRANCH,SETTLED,N,,2022-10-30 11:26:01
TXN0000000167,ACCT00000004,2022-06-17,2022-06-17 09:01:38,WIRE,11.57,CAD,BPSF52419138000307,TOKYOJPJT,ONLINE,SETTLED,N,,2022-06-17 19:53:00
TXN0000000168,ACCT00000004,2023-02-07,2023-02-07 20:03:03,CREDIT,39.17,CAD,LMEF08635365419518,CITIGB2L,ONLINE,SETTLED,N,,2023-02-07 10:31:44
TXN0000000169,ACCT00000004,2022-11-06,2022-11-06 21:54:31,DEBIT,1534.01,CAD,VBFH80617445187053,RBOSGB2L,ONLINE,SETTLED,N,,2022-11-06 08:17:42
TXN0000000170,ACCT00000005,2023-09-11,2023-09-11 18:19:27,CREDIT,197.08,USD,,,ONLINE,PENDING,N,,2023-09-11 21:28:12
TXN0000000171,ACCT00000005,2023-10-29,2023-10-29 11:09:02,DEBIT,468.82,GBP,JSZJ93759738320603,TOKYOJPJT,MOBILE,SETTLED,N,,2023-10-29 09:13:23
TXN0000000172,ACCT00000005,2023-11-19,2023-11-19 22:50:42,ACH,292.48,USD,RLUW05064138367024,USpyfxoXXX,BRANCH,SETTLED,N,,2023-11-19 11:22:02
TXN0000000173,ACCT00000005,2023-08-21,2023-08-21 22:26:40,DEBIT,68.8,EUR,CBHQ65719182619906,BARCGB22,ATM,PENDING,N,,2023-08-21 12:23:34
TXN0000000174,ACCT00000005,2023-09-08,2023-09-08 21:28:38,CREDIT,141.06,EUR,VEHJ45655743132912,BARCGB22,MOBILE,SETTLED,N,,2023-09-08 17:55:39
TXN0000000175,ACCT00000005,2023-11-02,2023-11-02 21:48:07,FEE,57.11,CAD,DFOO56185374741124,HSBCHKHH,ONLINE,SETTLED,N,,2023-11-02 17:09:49
TXN0000000176,ACCT00000005,2023-08-18,2023-08-18 09:09:24,FEE,11.63,USD,,,ATM,SETTLED,N,,2023-08-18 09:36:05
TXN0000000177,ACCT00000005,2023-11-24,2023-11-24 08:15:48,FEE,55.82,GBP,WWTB35213568044206,CHASUS33,BRANCH,SETTLED,N,,2023-11-24 21:35:13
TXN0000000178,ACCT00000005,2023-08-19,2023-08-19 13:15:21,WIRE,172.99,USD,ORXR31712100323651,BNPAFRPP,MOBILE,SETTLED,N,,2023-08-19 11:27:44
TXN0000000179,ACCT00000005,2023-09-21,2023-09-21 14:30:32,CREDIT,210.5,USD,,,ONLINE,SETTLED,N,,2023-09-21 09:11:35
TXN0000000180,ACCT00000005,2023-09-18,2023-09-18 09:28:14,FEE,1367.54,USD,,,BRANCH,SETTLED,N,,2023-09-18 11:51:08
TXN0000000181,ACCT00000005,2023-09-13,2023-09-13 13:36:41,DEBIT,111.76,GBP,SSIC01372151070296,BARCGB22,MOBILE,SETTLED,N,,2023-09-13 20:23:53
TXN0000000182,ACCT00000005,2023-08-23,2023-08-23 20:19:13,DEBIT,144.73,USD,,,ONLINE,SETTLED,N,,2023-08-23 10:42:19
TXN0000000183,ACCT00000005,2023-10-02,2023-10-02 11:03:39,WIRE,146.44,USD,XMPA66253244720999,MXBBMXMM,MOBILE,SETTLED,N,,2023-10-02 22:02:46
TXN0000000184,ACCT00000005,2023-09-26,2023-09-26 11:56:39,FEE,339.86,USD,,,MOBILE,SETTLED,N,,2023-09-26 12:12:36
TXN0000000185,ACCT00000005,2023-09-03,2023-09-03 14:14:49,TRANSFER,170.95,USD,HUJP68701462638380,USkUCcAXXX,BRANCH,FAILED,N,,2023-09-03 14:17:51
TXN0000000186,ACCT00000005,2023-09-05,2023-09-05 12:22:17,ACH,129.63,USD,MZWL78759856420593,USYviQSXXX,BRANCH,SETTLED,N,,2023-09-05 10:07:58
TXN0000000187,ACCT00000005,2023-08-09,2023-08-09 09:13:09,TRANSFER,13.07,USD,AZYI07859321334803,USAdzGxXXX,WIRE,SETTLED,N,,2023-08-09 13:23:28
TXN0000000188,ACCT00000005,2023-10-30,2023-10-30 17:25:03,TRANSFER,264.87,USD,SZML22395590599293,UScQvXNXXX,POS,SETTLED,N,,2023-10-30 08:55:53
TXN0000000189,ACCT00000005,2023-11-22,2023-11-22 11:07:53,WIRE,644.28,USD,ZPRJ27010393087059,BNPAFRPP,ONLINE,SETTLED,N,,2023-11-22 16:45:16
TXN0000000190,ACCT00000005,2023-11-16,2023-11-16 08:48:28,ACH,43.77,GBP,GZEK25002921851569,BNPAFRPP,MOBILE,SETTLED,N,,2023-11-16 15:14:17
TXN0000000191,ACCT00000005,2023-11-15,2023-11-15 19:03:50,CREDIT,20.73,USD,,,MOBILE,SETTLED,N,,2023-11-15 22:54:04
TXN0000000192,ACCT00000005,2023-08-22,2023-08-22 10:04:16,FEE,1078.47,USD,,,POS,SETTLED,N,,2023-08-22 08:47:11
TXN0000000193,ACCT00000005,2023-08-09,2023-08-09 18:32:02,DEBIT,81.3,USD,,,BRANCH,SETTLED,N,,2023-08-09 16:27:16
TXN0000000194,ACCT00000005,2023-08-30,2023-08-30 18:23:46,ACH,71.32,EUR,DKJK22675289539264,MXBBMXMM,ONLINE,SETTLED,N,,2023-08-30 10:33:21
TXN0000000195,ACCT00000005,2023-08-26,2023-08-26 09:42:23,TRANSFER,395.23,USD,XWJE20969029593917,UShsfWkXXX,ACH,SETTLED,N,,2023-08-26 21:35:10
TXN0000000196,ACCT00000005,2023-12-31,2023-12-31 09:41:18,ACH,197.81,USD,EKXC35521570433154,USiMyjkXXX,ONLINE,SETTLED,N,,2023-12-31 14:32:07
TXN0000000197,ACCT00000005,2023-10-22,2023-10-22 09:18:54,DEBIT,338.62,USD,,,ONLINE,SETTLED,N,,2023-10-22 19:20:09
TXN0000000198,ACCT00000005,2023-08-10,2023-08-10 22:41:19,DEBIT,46.31,USD,,,POS,SETTLED,N,,2023-08-10 15:27:39
TXN0000000199,ACCT00000005,2023-12-15,2023-12-15 10:29:11,TRANSFER,76.51,EUR,ZDXA06762676586179,TOKYOJPJT,BRANCH,SETTLED,N,,2023-12-15 09:15:42
TXN0000000200,ACCT00000005,2023-11-15,2023-11-15 16:12:50,WIRE,76.33,USD,UYVH27104054115262,CITIGB2L,ONLINE,SETTLED,N,,2023-11-15 09:35:41
TXN0000000201,ACCT00000005,2023-08-15,2023-08-15 09:22:25,CREDIT,28.52,USD,,,ATM,SETTLED,N,,2023-08-15 11:56:15
TXN0000000202,ACCT00000005,2023-10-22,2023-10-22 14:25:11,TRANSFER,294.73,USD,XCRC59970629620153,USGXIVHXXX,MOBILE,PENDING,N,,2023-10-22 21:53:05
TXN0000000203,ACCT00000006,2022-09-14,2022-09-14 20:30:24,CREDIT,22.3,USD,,,ONLINE,SETTLED,N,,2022-09-14 15:49:08
TXN0000000204,ACCT00000006,2023-12-30,2023-12-30 18:58:30,DEBIT,532.03,JPY,GNWR84443106987205,CITIGB2L,MOBILE,SETTLED,N,,2023-12-30 07:34:44
TXN0000000205,ACCT00000006,2023-08-30,2023-08-30 13:53:13,CREDIT,46.12,EUR,ANCJ97310324171467,BARCGB22,POS,SETTLED,N,,2023-08-30 07:56:50
TXN0000000206,ACCT00000006,2023-04-20,2023-04-20 21:58:09,CREDIT,2008.51,USD,,,MOBILE,PENDING,N,,2023-04-20 20:51:08
TXN0000000207,ACCT00000006,2023-03-24,2023-03-24 12:37:11,DEBIT,116.13,USD,,,ATM,PENDING,N,,2023-03-24 19:48:46
TXN0000000208,ACCT00000006,2022-12-01,2022-12-01 11:50:59,FEE,286.34,GBP,PVIC86256527047743,MXBBMXMM,ATM,SETTLED,N,,2022-12-01 12:58:24
TXN0000000209,ACCT00000006,2022-10-19,2022-10-19 06:30:56,WIRE,554.96,CAD,ISBE11586938068687,BNPAFRPP,ACH,SETTLED,N,,2022-10-19 07:17:11
TXN0000000210,ACCT00000006,2022-11-29,2022-11-29 13:04:52,TRANSFER,225.96,USD,SHPJ16089899217223,USfoCwbXXX,ONLINE,SETTLED,N,,2022-11-29 19:43:37
TXN0000000211,ACCT00000006,2023-12-04,2023-12-04 17:00:52,WIRE,75.31,USD,ZGEB61632945116868,CHASUS33,ATM,SETTLED,N,,2023-12-04 06:31:30
TXN0000000212,ACCT00000006,2023-04-24,2023-04-24 18:12:50,ACH,267.24,USD,KIQO09986162299911,USRKCDXXXX,MOBILE,SETTLED,N,,2023-04-24 20:24:32
TXN0000000213,ACCT00000006,2023-06-06,2023-06-06 17:04:39,DEBIT,367.61,MXN,SYDZ48564679970246,BNPAFRPP,WIRE,SETTLED,N,,2023-06-06 14:35:17
TXN0000000214,ACCT00000006,2023-04-08,2023-04-08 12:52:54,ACH,37.39,USD,ETTV60653074505444,USxtlnvXXX,ONLINE,SETTLED,N,,2023-04-08 07:47:20
TXN0000000215,ACCT00000006,2023-12-24,2023-12-24 17:07:58,DEBIT,41.81,USD,,,WIRE,SETTLED,N,,2023-12-24 09:01:38
TXN0000000216,ACCT00000006,2023-05-31,2023-05-31 13:25:48,DEBIT,39.92,EUR,PWVD32475469137367,MXBBMXMM,MOBILE,SETTLED,N,,2023-05-31 06:54:21
TXN0000000217,ACCT00000006,2022-05-07,2022-05-07 10:15:16,CREDIT,141.91,USD,,,ONLINE,SETTLED,N,,2022-05-07 19:55:44
TXN0000000218,ACCT00000006,2023-08-17,2023-08-17 13:22:55,TRANSFER,18.87,EUR,YQLB82148628902330,DEUTDEDB,MOBILE,SETTLED,N,,2023-08-17 20:47:43
TXN0000000219,ACCT00000006,2023-02-27,2023-02-27 08:05:19,CREDIT,65.65,USD,,,BRANCH,SETTLED,N,,2023-02-27 12:15:06
TXN0000000220,ACCT00000006,2022-04-22,2022-04-22 16:50:37,TRANSFER,47.2,EUR,HBOB53457861035797,TOKYOJPJT,MOBILE,PENDING,N,,2022-04-22 06:01:15
TXN0000000221,ACCT00000006,2023-10-03,2023-10-03 08:32:09,TRANSFER,826.9,USD,FPSR55241406029333,USAdzGxXXX,MOBILE,SETTLED,N,,2023-10-03 08:45:16
TXN0000000222,ACCT00000006,2022-04-30,2022-04-30 19:40:35,CREDIT,13.13,EUR,VGIU68007229034944,UBSWCHZH,ATM,SETTLED,N,,2022-04-30 20:41:50
TXN0000000223,ACCT00000006,2022-10-19,2022-10-19 12:42:08,ACH,35.56,USD,NMLO43748969108589,USYviQSXXX,ONLINE,SETTLED,N,,2022-10-19 14:12:41
TXN0000000224,ACCT00000006,2023-02-18,2023-02-18 07:26:23,TRANSFER,58.63,CAD,TJJV17154544432830,HSBCHKHH,ONLINE,SETTLED,N,,2023-02-18 07:51:01
TXN0000000225,ACCT00000006,2023-02-01,2023-02-01 15:08:03,CREDIT,78.83,USD,,,ACH,SETTLED,N,,2023-02-01 21:48:09
TXN0000000226,ACCT00000006,2022-08-14,2022-08-14 20:08:42,DEBIT,1156.17,CAD,ZZZT65207446660993,CITIGB2L,ONLINE,SETTLED,N,,2022-08-14 21:24:50
TXN0000000227,ACCT00000006,2022-06-23,2022-06-23 20:31:27,TRANSFER,1457.38,MXN,KXWH87584282417248,CITIGB2L,ATM,SETTLED,N,,2022-06-23 20:58:23
TXN0000000228,ACCT00000006,2022-06-10,2022-06-10 08:34:36,TRANSFER,134.52,USD,YFVK13534655494717,USCoIptXXX,ONLINE,SETTLED,N,,2022-06-10 20:41:40
TXN0000000229,ACCT00000006,2022-09-17,2022-09-17 14:20:21,DEBIT,151.74,USD,,,ACH,SETTLED,N,,2022-09-17 22:26:59
TXN0000000230,ACCT00000006,2023-09-10,2023-09-10 06:31:37,WIRE,440.43,USD,BUSS91738168460223,USNsWVYXXX,POS,SETTLED,N,,2023-09-10 18:49:19
TXN0000000231,ACCT00000006,2022-05-17,2022-05-17 12:58:36,WIRE,69.44,USD,KNSO25217525007432,USVRHfPXXX,ONLINE,SETTLED,N,,2022-05-17 16:15:42
TXN0000000232,ACCT00000006,2023-05-11,2023-05-11 13:37:11,CREDIT,90.6,MXN,SYFP12966667600835,DEUTDEDB,ATM,SETTLED,N,,2023-05-11 08:43:36
TXN0000000233,ACCT00000006,2023-02-23,2023-02-23 20:00:08,CREDIT,650.0,USD,,,ONLINE,SETTLED,N,,2023-02-23 20:40:04
TXN0000000234,ACCT00000006,2023-04-04,2023-04-04 17:43:41,TRANSFER,243.57,USD,AKYQ30033542168942,USRKCDXXXX,MOBILE,SETTLED,N,,2023-04-04 16:48:14
TXN0000000235,ACCT00000006,2023-02-27,2023-02-27 19:29:29,DEBIT,18.1,USD,,,POS,SETTLED,N,,2023-02-27 22:55:33
TXN0000000236,ACCT00000006,2023-10-08,2023-10-08 08:07:50,DEBIT,12.41,GBP,CBJJ78985625753260,BNPAFRPP,ONLINE,SETTLED,N,,2023-10-08 15:25:06
TXN0000000237,ACCT00000006,2023-07-04,2023-07-04 14:17:09,WIRE,186.07,USD,HHXE30982150648909,UShsfWkXXX,ATM,SETTLED,N,,2023-07-04 10:49:18
TXN0000000238,ACCT00000007,2023-12-22,2023-12-22 09:32:29,FEE,136.02,GBP,BVDU00167618472304,TOKYOJPJT,ATM,REVERSED,Y,TXN0000000200,2023-12-22 06:14:15
TXN0000000239,ACCT00000007,2023-12-19,2023-12-19 06:29:15,TRANSFER,29.05,USD,NVDV84992618914117,USfoCwbXXX,ONLINE,PENDING,N,,2023-12-19 15:53:24
TXN0000000240,ACCT00000007,2023-12-27,2023-12-27 07:48:13,TRANSFER,255.75,CHF,GTGY48356420873753,CITIGB2L,POS,SETTLED,N,,2023-12-27 07:16:51
TXN0000000241,ACCT00000007,2023-12-21,2023-12-21 10:16:25,CREDIT,102.89,EUR,AAVC19721811437447,UBSWCHZH,BRANCH,SETTLED,N,,2023-12-21 11:18:29
TXN0000000242,ACCT00000007,2023-12-14,2023-12-14 13:08:15,TRANSFER,61.86,USD,BDFB45561100225579,USVRHfPXXX,ONLINE,SETTLED,N,,2023-12-14 14:59:22
TXN0000000243,ACCT00000007,2023-12-26,2023-12-26 08:57:52,CREDIT,152.89,USD,,,ATM,SETTLED,N,,2023-12-26 07:01:15
TXN0000000244,ACCT00000007,2023-12-22,2023-12-22 21:18:01,ACH,16.86,USD,IXCL52166746762120,USNsWVYXXX,POS,SETTLED,N,,2023-12-22 16:13:24
TXN0000000245,ACCT00000007,2023-12-18,2023-12-18 16:16:06,CREDIT,2814.33,USD,,,POS,SETTLED,N,,2023-12-18 08:07:37
TXN0000000246,ACCT00000007,2023-12-14,2023-12-14 12:03:50,CREDIT,80.79,CAD,FDNS79729659027716,DEUTDEDB,ONLINE,SETTLED,N,,2023-12-14 17:55:08
TXN0000000247,ACCT00000007,2023-12-19,2023-12-19 13:47:48,WIRE,285.81,USD,OBCI50899358891637,BNPAFRPP,MOBILE,SETTLED,N,,2023-12-19 12:35:16
TXN0000000248,ACCT00000007,2023-12-18,2023-12-18 15:17:47,ACH,6.04,USD,LVVU62890028772175,USxRUpCXXX,ONLINE,SETTLED,N,,2023-12-18 19:50:44
TXN0000000249,ACCT00000007,2023-12-16,2023-12-16 10:25:33,DEBIT,63.44,EUR,HKIB83866317797177,MXBBMXMM,ONLINE,SETTLED,N,,2023-12-16 17:03:34
TXN0000000250,ACCT00000007,2023-12-17,2023-12-17 11:51:12,FEE,602.52,USD,,,ONLINE,SETTLED,N,,2023-12-17 12:22:35
TXN0000000251,ACCT00000007,2023-12-25,2023-12-25 16:56:41,DEBIT,163.02,GBP,KDPX01660880199488,MXBBMXMM,ONLINE,PENDING,N,,2023-12-25 22:33:01
TXN0000000252,ACCT00000007,2023-12-24,2023-12-24 20:51:13,TRANSFER,14.51,USD,GUVO55037589975711,USiMyjkXXX,MOBILE,SETTLED,N,,2023-12-24 14:50:50
TXN0000000253,ACCT00000007,2023-12-23,2023-12-23 21:16:18,DEBIT,9.28,USD,,,WIRE,SETTLED,N,,2023-12-23 14:36:24
TXN0000000254,ACCT00000007,2023-12-22,2023-12-22 06:24:36,DEBIT,74.06,GBP,YVHA55488510272614,DEUTDEDB,ATM,SETTLED,N,,2023-12-22 22:59:08
TXN0000000255,ACCT00000007,2023-12-26,2023-12-26 20:37:14,TRANSFER,84.37,USD,TGGD63735160917798,USxRUpCXXX,BRANCH,SETTLED,N,,2023-12-26 17:57:41
TXN0000000256,ACCT00000007,2023-12-23,2023-12-23 06:29:10,DEBIT,190.13,CAD,EPAQ08697829221699,DEUTDEDB,MOBILE,SETTLED,N,,2023-12-23 14:51:22
TXN0000000257,ACCT00000007,2023-12-20,2023-12-20 13:09:53,TRANSFER,23.27,GBP,KQMN93465472269848,DEUTDEDB,POS,SETTLED,N,,2023-12-20 14:29:01
TXN0000000258,ACCT00000007,2023-12-28,2023-12-28 21:18:12,CREDIT,915.81,GBP,KWXR33394522885158,TOKYOJPJT,ONLINE,SETTLED,N,,2023-12-28 18:49:03
TXN0000000259,ACCT00000007,2023-12-20,2023-12-20 22:59:33,DEBIT,409.16,USD,,,MOBILE,SETTLED,N,,2023-12-20 14:09:29
TXN0000000260,ACCT00000007,2023-12-31,2023-12-31 14:36:26,DEBIT,278.95,GBP,PSSV68460810620034,BNPAFRPP,ACH,SETTLED,N,,2023-12-31 14:21:59
TXN0000000261,ACCT00000007,2023-12-23,2023-12-23 09:11:28,WIRE,344.32,GBP,YZFJ42043805719838,MXBBMXMM,ACH,SETTLED,N,,2023-12-23 12:46:06
TXN0000000262,ACCT00000007,2023-12-29,2023-12-29 14:57:01,DEBIT,124.66,MXN,MHQZ40666580043973,BNPAFRPP,ONLINE,SETTLED,N,,2023-12-29 12:38:13
TXN0000000263,ACCT00000007,2023-12-26,2023-12-26 06:49:42,CREDIT,86.67,CAD,UWWU59893347212281,UBSWCHZH,MOBILE,SETTLED,N,,2023-12-26 07:17:46
TXN0000000264,ACCT00000007,2023-12-26,2023-12-26 06:22:00,WIRE,36.89,USD,MBNI84229405720259,BARCGB22,ONLINE,SETTLED,N,,2023-12-26 10:34:45
TXN0000000265,ACCT00000007,2023-12-19,2023-12-19 11:50:59,TRANSFER,493.69,USD,BYUT47985158328182,USfoCwbXXX,ATM,SETTLED,N,,2023-12-19 10:28:49
TXN0000000266,ACCT00000008,2023-05-20,2023-05-20 12:58:48,TRANSFER,16.81,EUR,NRRM15335554398780,HSBCHKHH,ONLINE,SETTLED,N,,2023-05-20 20:12:46
TXN0000000267,ACCT00000008,2022-07-30,2022-07-30 09:02:00,TRANSFER,770.19,MXN,DVLO39930561648408,RBOSGB2L,ONLINE,SETTLED,N,,2022-07-30 18:00:31
TXN0000000268,ACCT00000008,2023-06-10,2023-06-10 18:50:59,DEBIT,338.46,JPY,YLQZ87704358112880,BARCGB22,MOBILE,SETTLED,N,,2023-06-10 12:55:31
TXN0000000269,ACCT00000008,2022-05-24,2022-05-24 06:35:36,DEBIT,138.61,USD,,,BRANCH,SETTLED,N,,2022-05-24 12:04:35
TXN0000000270,ACCT00000008,2023-06-23,2023-06-23 12:53:14,CREDIT,397.51,USD,,,ATM,SETTLED,N,,2023-06-23 20:54:53
TXN0000000271,ACCT00000008,2022-11-04,2022-11-04 22:21:03,CREDIT,590.7,USD,,,WIRE,SETTLED,N,,2022-11-04 11:43:44
TXN0000000272,ACCT00000008,2023-06-23,2023-06-23 19:34:45,DEBIT,4483.14,CAD,UCGV36138612075011,CITIGB2L,ONLINE,SETTLED,N,,2023-06-23 06:38:03
TXN0000000273,ACCT00000008,2023-07-12,2023-07-12 22:37:54,DEBIT,94.78,USD,,,WIRE,SETTLED,N,,2023-07-12 14:22:11
TXN0000000274,ACCT00000008,2022-11-22,2022-11-22 08:52:20,WIRE,328.38,GBP,BFZI81934667665061,MXBBMXMM,BRANCH,SETTLED,N,,2022-11-22 22:46:29
TXN0000000275,ACCT00000008,2023-03-10,2023-03-10 06:52:59,TRANSFER,102.49,USD,RAUX91901581449147,USlSXNZXXX,BRANCH,SETTLED,N,,2023-03-10 22:34:03
TXN0000000276,ACCT00000008,2023-06-03,2023-06-03 14:07:14,FEE,81.57,USD,,,ONLINE,SETTLED,N,,2023-06-03 07:28:32
TXN0000000277,ACCT00000008,2023-12-16,2023-12-16 16:43:34,DEBIT,328.65,EUR,MMVA72832684245088,UBSWCHZH,MOBILE,SETTLED,N,,2023-12-16 06:37:21
TXN0000000278,ACCT00000008,2023-10-25,2023-10-25 11:57:15,CREDIT,81.23,JPY,EDBA99688143536822,HSBCHKHH,MOBILE,SETTLED,N,,2023-10-25 19:39:18
TXN0000000279,ACCT00000008,2023-04-22,2023-04-22 15:49:44,TRANSFER,163.77,USD,FHTI31290878141413,USxtlnvXXX,ONLINE,SETTLED,N,,2023-04-22 07:19:50
TXN0000000280,ACCT00000008,2022-11-02,2022-11-02 14:58:25,FEE,407.62,CAD,XSPK52314913577594,HSBCHKHH,ONLINE,SETTLED,N,,2022-11-02 09:31:56
TXN0000000281,ACCT00000008,2023-04-15,2023-04-15 09:27:50,WIRE,208.0,USD,WSES95562053364525,HSBCHKHH,ACH,SETTLED,N,,2023-04-15 18:28:16
TXN0000000282,ACCT00000008,2022-04-19,2022-04-19 22:47:53,FEE,1488.17,USD,,,POS,SETTLED,N,,2022-04-19 17:34:20
TXN0000000283,ACCT00000008,2023-06-16,2023-06-16 15:05:32,FEE,1181.91,USD,,,ATM,SETTLED,N,,2023-06-16 13:41:37
TXN0000000284,ACCT00000008,2023-06-19,2023-06-19 14:36:13,FEE,37.23,EUR,POOL47812914283411,MXBBMXMM,ONLINE,SETTLED,N,,2023-06-19 19:47:17
TXN0000000285,ACCT00000008,2023-03-15,2023-03-15 20:34:00,WIRE,158.38,CAD,AQUA99693084887256,CITIGB2L,MOBILE,SETTLED,N,,2023-03-15 20:00:18
TXN0000000286,ACCT00000008,2022-04-25,2022-04-25 17:25:50,WIRE,45.87,EUR,HYSX42788165803928,CITIGB2L,BRANCH,SETTLED,N,,2022-04-25 11:27:57
TXN0000000287,ACCT00000008,2023-11-09,2023-11-09 11:30:13,ACH,635.39,USD,EOFF99275037314530,USftJyPXXX,MOBILE,PENDING,N,,2023-11-09 21:07:09
TXN0000000288,ACCT00000008,2023-03-23,2023-03-23 17:50:37,TRANSFER,561.72,USD,VGQZ56770051844989,USxtlnvXXX,ONLINE,SETTLED,N,,2023-03-23 17:14:09
TXN0000000289,ACCT00000008,2023-01-22,2023-01-22 06:56:55,DEBIT,466.41,USD,,,MOBILE,REVERSED,Y,TXN0000000252,2023-01-22 12:26:41
TXN0000000290,ACCT00000008,2023-11-26,2023-11-26 10:37:32,WIRE,24.51,USD,FMUM59184638655779,USQziMTXXX,MOBILE,SETTLED,N,,2023-11-26 19:46:59
TXN0000000291,ACCT00000008,2023-09-15,2023-09-15 20:52:01,FEE,1848.51,USD,,,ACH,PENDING,N,,2023-09-15 21:51:02
TXN0000000292,ACCT00000008,2023-05-26,2023-05-26 13:15:55,CREDIT,140.65,USD,,,ATM,SETTLED,N,,2023-05-26 07:03:50
TXN0000000293,ACCT00000008,2022-12-25,2022-12-25 12:24:35,FEE,845.52,JPY,AQEO23184322259136,BARCGB22,ATM,SETTLED,N,,2022-12-25 08:42:46
TXN0000000294,ACCT00000008,2023-12-28,2023-12-28 17:57:30,DEBIT,153.29,USD,,,ACH,SETTLED,N,,2023-12-28 21:51:19
TXN0000000295,ACCT00000008,2022-03-22,2022-03-22 21:19:04,DEBIT,123.44,JPY,ZKXD77739260302992,HSBCHKHH,MOBILE,FAILED,N,,2022-03-22 11:31:32
TXN0000000296,ACCT00000008,2023-03-21,2023-03-21 19:13:45,WIRE,644.58,USD,EUQB92024286990413,BARCGB22,MOBILE,SETTLED,N,,2023-03-21 11:05:40
TXN0000000297,ACCT00000008,2022-08-27,2022-08-27 11:07:20,DEBIT,543.51,USD,,,BRANCH,SETTLED,N,,2022-08-27 06:00:29
TXN0000000298,ACCT00000008,2022-07-19,2022-07-19 08:23:53,CREDIT,8.75,USD,,,POS,SETTLED,N,,2022-07-19 14:07:46
TXN0000000299,ACCT00000008,2023-07-04,2023-07-04 13:36:05,WIRE,99.45,CAD,OTPP23692929842579,TOKYOJPJT,ONLINE,SETTLED,N,,2023-07-04 18:43:52
TXN0000000300,ACCT00000008,2023-01-27,2023-01-27 18:59:23,TRANSFER,5.93,USD,SCHM62103886291279,USiqdPEXXX,ATM,SETTLED,N,,2023-01-27 19:24:25
TXN0000000301,ACCT00000008,2022-11-28,2022-11-28 16:54:41,DEBIT,178.2,EUR,TBZR81172980686508,DEUTDEDB,ONLINE,PENDING,N,,2022-11-28 19:19:21
TXN0000000302,ACCT00000008,2023-02-07,2023-02-07 22:31:33,CREDIT,144.8,USD,,,ONLINE,SETTLED,N,,2023-02-07 22:31:09
TXN0000000303,ACCT00000008,2023-07-08,2023-07-08 08:43:44,DEBIT,305.15,USD,,,BRANCH,REVERSED,Y,TXN0000000186,2023-07-08 07:26:56
TXN0000000304,ACCT00000008,2023-11-27,2023-11-27 22:27:50,FEE,720.06,USD,,,POS,SETTLED,N,,2023-11-27 14:02:03
TXN0000000305,ACCT00000008,2023-04-09,2023-04-09 12:36:52,CREDIT,76.53,EUR,NHZP65991624731498,HSBCHKHH,MOBILE,SETTLED,N,,2023-04-09 13:52:01
TXN0000000306,ACCT00000008,2022-06-04,2022-06-04 17:16:32,CREDIT,717.06,USD,,,ATM,SETTLED,N,,2022-06-04 16:21:33
TXN0000000307,ACCT00000008,2023-08-08,2023-08-08 09:21:04,DEBIT,39.34,USD,,,MOBILE,SETTLED,N,,2023-08-08 12:26:38
TXN0000000308,ACCT00000008,2023-06-27,2023-06-27 20:36:56,DEBIT,12.05,USD,,,ATM,SETTLED,N,,2023-06-27 12:41:32
TXN0000000309,ACCT00000008,2023-06-26,2023-06-26 17:45:56,CREDIT,35.89,MXN,NIGA09818063565126,CHASUS33,WIRE,SETTLED,N,,2023-06-26 19:42:16
TXN0000000310,ACCT00000008,2022-05-24,2022-05-24 09:38:39,WIRE,36.52,USD,USII86959463688725,USQBGxbXXX,WIRE,SETTLED,N,,2022-05-24 09:49:52
TXN0000000311,ACCT00000008,2023-06-01,2023-06-01 12:25:51,DEBIT,57.95,USD,,,POS,SETTLED,N,,2023-06-01 15:08:27
