customer_id,first_name,last_name,dob,ssn_hash,country_of_birth,citizenship,onboarded_date,kyc_status,kyc_reviewed_at,branch_id,created_at,updated_at
CUST000462,Debbie,Hernandez,1958-11-25,dff312ba562c5760b18e0fb469fca710a68d53580a81fc5b9598fdff9b833e2c,US,US,2022-09-22,APPROVED,2022-11-15,BR0003,2022-09-22 19:29:34,2022-09-22 11:57:07
CUST000463,Curtis,Scott,1982-03-23,a8524786e17df67570f2f6e05675604d2dbae841bfcf1cea05af5a65d9c00ae7,US,US,2023-11-03,APPROVED,2023-11-29,BR0016,2023-11-03 06:25:14,2023-11-03 10:52:22
CUST000464,Glenn,Hernandez,1952-12-17,d703a577dd8e555282cd50663799f9bab26d827eff59e65395d45a53609b7347,US,US,2021-03-18,APPROVED,2021-04-20,BR0012,2021-03-18 06:11:09,2021-03-18 07:26:06
CUST000465,Katherine,Jones,1954-05-17,bd05f700f1d7aaff6f93aab0ce0e34761bf84265d481239ac8f3794010bb7887,US,US,2020-08-06,EXPIRED,2020-08-20,BR0016,2020-08-06 21:05:38,2020-08-06 07:00:03
CUST000466,Stephanie,Burton,1951-12-12,d06b35e192b3f57d3743a315f53fccb9f5ee8d3e79b603b2137e9d022f9eaec7,US,US,2021-01-12,PENDING,,BR0005,2021-01-12 11:53:21,2021-01-12 18:45:45
CUST000467,Steven,Elliott,1975-03-11,0d84a616281247b7f5bba64c2692a9c698687069258534cef26d19023fdc078c,US,US,2022-10-06,APPROVED,2022-10-29,BR0015,2022-10-06 10:14:00,2022-10-06 15:50:49
CUST000468,Bethany,Maldonado,1980-11-15,4cf8a4997853146d04f4efac9a6adf9a01400c65940fc947a566b9889a0239a7,US,US,2021-03-21,APPROVED,2021-04-15,BR0015,2021-03-21 08:18:21,2021-03-21 18:18:28
CUST000469,Nicole,Day,1975-11-01,133db0c8cad03dfd40427bbe37b2de473ea436d1ff5aaf86bf7cf64687186d76,US,US,2021-05-17,APPROVED,2021-05-25,BR0007,2021-05-17 09:58:05,2021-05-17 20:31:27
CUST000470,Valerie,Morris,1987-09-30,ee8270d8784824ee9a00f2490fa28ecfae99988258d3f854394393bf3d001f17,US,US,2022-05-27,APPROVED,2022-07-09,BR0003,2022-05-27 10:01:50,2022-05-27 11:35:05
CUST000471,Tasha,Stewart,1978-10-24,0dc5e6682aa372973d24544364ef673d9b263764809f47236d9ccbae616acc26,US,US,2022-09-04,EXPIRED,2022-09-09,BR0005,2022-09-04 10:15:04,2022-09-04 09:25:30
CUST000472,Scott,Harrison,1999-01-31,cfb5616acc30acaec5946a7b0347e2a6db9a6355c55afdfbd8fcd32abe96fa21,US,US,2023-10-25,APPROVED,2023-12-17,BR0007,2023-10-25 16:15:08,2023-10-25 10:12:43
CUST000473,Crystal,Hogan,1993-08-17,58234b495500272ad87d67bff58b14718504e678e893621c80e0fce5447abf54,US,US,2020-09-10,APPROVED,2020-09-15,BR0017,2020-09-10 15:41:32,2020-09-10 17:26:14
CUST000474,Brittany,Bell,1994-09-04,ba93633432289ccb78aea4903995233e544a2b375ead6cf4a62bb1683fb924f5,US,US,2020-06-21,APPROVED,2020-07-30,BR0002,2020-06-21 06:47:15,2020-06-21 20:53:21
CUST000475,Charles,Murray,1972-01-15,100771f2787c2141667739a8b0fc7e4417e80372b22fcba27c9172f3368fb397,US,US,2023-03-13,REJECTED,2023-04-27,BR0007,2023-03-13 10:16:27,2023-03-13 17:38:42
CUST000476,Benjamin,Wood,1995-01-21,0d9e292ea29619b2df1fb6d0f7cbdfbcf060b2e0a412a3fb8a84ee3fe42fa705,US,US,2022-02-18,APPROVED,2022-03-21,BR0004,2022-02-18 21:42:35,2022-02-18 12:51:43
CUST000477,Justin,Newman,1994-08-01,0c5af25bdc04173e25ce04db442e4bfbc569c4da1ca40835a374224c1603ee8a,US,US,2022-04-26,APPROVED,2022-05-18,BR0002,2022-04-26 09:06:49,2022-04-26 14:42:55
CUST000478,Tiffany,Davis,1952-09-20,b2fd6b10e2c6a8df01e93499d963478706888548c0d77f6bdc19f75a01e24d27,US,US,2022-03-06,APPROVED,2022-04-01,BR0015,2022-03-06 13:55:56,2022-03-06 17:04:51
CUST000479,Brooke,Cruz,1962-12-18,0b33349d6ebbc10184f4ee284a74601d72142a9a87c75b34a1b5580b39d91f52,US,US,2022-09-27,APPROVED,2022-10-20,BR0012,2022-09-27 18:20:59,2022-09-27 18:39:30
CUST000480,Betty,Best,1986-11-06,256ab090e7c2b564ad07c1757612be61e73a8af4cd97a3509a9ddc5a2b98f082,US,US,2021-06-17,APPROVED,2021-07-25,BR0009,2021-06-17 15:45:23,2021-06-17 09:01:19
CUST000481,Joanne,Williams,1986-06-30,c702bc3a67793cb810c2c406444707bcb7a507d728ccbb64dbac08cdfb2e2134,US,US,2023-07-05,APPROVED,2023-08-01,BR0011,2023-07-05 18:34:59,2023-07-05 16:54:07
CUST000482,Regina,Armstrong,1962-10-30,0516f865d1a1d752b4c5aeff0a909d14386cd9190357f18a0d892c783ab27bff,US,US,2023-10-09,APPROVED,2023-11-27,BR0006,2023-10-09 13:47:20,2023-10-09 06:39:28
CUST000483,Jacob,Jacobs,1969-05-02,e8e770b0583f2e5b653eed09b08df3a38ca394bdcb11aad1d43d4b295f3a093a,US,US,2021-06-12,PENDING,,BR0010,2021-06-12 19:55:50,2021-06-12 17:57:00
CUST000484,Walter,Rosario,1966-09-10,46976d271ae181a63da3afec67fcc7b701646382af01f739737e595f070fa1aa,MX,US,2020-10-29,APPROVED,2020-12-04,BR0010,2020-10-29 17:31:46,2020-10-29 20:54:56
CUST000485,Shannon,Shepherd,1962-04-15,aa92d918cc839759e02321a092bc25a00f30b4f9ecb57d913fcbf4d35497d2c8,US,US,2022-02-05,APPROVED,2022-03-19,BR0007,2022-02-05 13:41:39,2022-02-05 22:08:05
CUST000486,Mary,Haas,1976-04-02,33d732354c1d04e33375933fa0be2403b5f3b7d7208dcda214e1bec468e5b5ab,BR,BR,2022-07-17,EXPIRED,2022-07-27,BR0015,2022-07-17 10:44:03,2022-07-17 14:20:04
CUST000487,Christopher,Lucas,1985-05-30,c268425021226482052e4a1ddab11e2586f9fc0c25bf91d391075b7a923be33f,US,US,2022-09-27,APPROVED,2022-10-10,BR0005,2022-09-27 22:27:12,2022-09-27 06:07:04
CUST000488,Benjamin,Zimmerman,1962-05-30,44966a3fd6f2dacf59ee8cef85e3cc4a23c9a75f2ada04035670da2556103b90,IN,US,2020-11-07,APPROVED,2020-12-10,BR0009,2020-11-07 12:13:48,2020-11-07 12:27:54
CUST000489,Vickie,Warren,1990-06-30,8b93b128d825b557a7c22cc62b033e1967da5aa952fb9eda49baa7f4f5db26de,US,US,2023-10-16,EXPIRED,2023-12-06,BR0020,2023-10-16 18:31:46,2023-10-16 08:44:13
CUST000490,Chelsea,Cox,1984-03-13,dc01a617715cb5ca9d738f0dad090d5b588bac038de71cbb40ed8e0967972cae,CA,CA,2020-01-19,APPROVED,2020-02-27,BR0001,2020-01-19 17:58:26,2020-01-19 14:36:45
CUST000491,Samantha,Hughes,1954-08-31,63c5a455467d9678de4cf5be4434a440b959f7f2e0279854ec54c33834212e19,US,US,2020-08-21,APPROVED,2020-09-14,BR0012,2020-08-21 07:52:41,2020-08-21 06:04:06
CUST000492,Kim,Shelton,1979-10-08,9c2d6c827fd170ecb0b45f588377b02417049144186a2a7a3fed30b873478de5,US,US,2021-08-21,APPROVED,2021-10-11,BR0018,2021-08-21 07:13:33,2021-08-21 22:36:40
CUST000493,Brian,Mccoy,1953-03-16,175ee2d521163e9c9b4e674099b85e62a634f7d8d2c567936757df9044173cde,CA,CA,2021-08-09,APPROVED,2021-08-28,BR0003,2021-08-09 17:25:24,2021-08-09 22:21:04
CUST000494,Matthew,Rivera,1969-02-28,0849db594851b4914229ac2ed03fbd25ac8efdd67f6f71490f674716a5e8e30d,US,US,2021-11-08,APPROVED,2021-11-15,BR0016,2021-11-08 15:29:20,2021-11-08 17:32:03
CUST000495,Angela,Hughes,1967-09-07,39e1669646f4bc5836e5a92574dcc21e08b4d699149b2758e04cd56927d57638,CA,CA,2020-03-28,EXPIRED,2020-05-27,BR0013,2020-03-28 15:28:07,2020-03-28 21:53:52
CUST000496,Johnathan,York,1990-06-11,c5663e4aa12b5c9d93f7ef45ea1261a4767b68a2a8cabaa7bc12409287f7ccd6,US,US,2023-01-30,APPROVED,2023-03-31,BR0015,2023-01-30 09:25:57,2023-01-30 22:44:35
CUST000497,Tamara,Morrison,1968-04-27,3c8ce4c0442375d94cdccd45165b3b50f3c298b4b5786ea7de673ddeceb088b9,US,US,2022-09-18,PENDING,,BR0013,2022-09-18 19:51:33,2022-09-18 19:07:05
CUST000498,Edward,Miller,1992-03-02,249ec4593e7f5916cc981758dc9831ae2eb4e851a29be23440029f876a4bc142,US,US,2022-03-01,APPROVED,2022-04-16,BR0006,2022-03-01 19:04:30,2022-03-01 07:46:20
CUST000499,Elizabeth,Rangel,1952-07-09,5830594d2b1141fbc85827abd779c10997b82ab63ecb4ba2d5531e77713ef560,US,US,2021-11-13,APPROVED,2021-11-30,BR0003,2021-11-13 17:27:20,2021-11-13 20:45:09
CUST000500,Kyle,Douglas,1998-12-07,474530b28069ac76b6cc6fa5a6bdcd84ead4c398b406669d9b91f7d99d54d4f4,GB,US,2022-01-27,APPROVED,2022-03-06,BR0006,2022-01-27 15:10:24,2022-01-27 18:42:09
